time,temperature,humidity
1503014016000,29.5,68.9
1503014616000,29.5,68.9
1503015216000,29.5,68.4
1503015816000,29.5,68.4
1503016416000,29.5,68.4
1503017016000,29.5,68.4
1503017616000,29.5,68.4
1503018216000,29.5,68.4
1503018816000,29.5,68.4
1503019416000,29.5,68.4
1503020016000,29.5,68.4
1503020616000,29.5,68.4
1503021216000,29.5,68.4
1503021816000,29.5,68.4
1503022416000,29.5,68.4
1503023016000,29.5,68.4
1503023616000,29.5,68.4
1503024216000,29.5,68.4
1503024816000,29.5,68.8
1503025416000,29.4,68.4
1503026016000,29.4,68.4
1503026616000,29.4,68.8
1503027216000,29.4,68.8
1503027816000,29.3,68.8
1503028416000,29.3,68.8
1503029016000,29.3,68.8
1503029616000,29.3,68.8
1503030216000,29.2,68.8
1503030816000,29.2,68.8
1503031416000,29.2,68.8
1503032016000,29.2,68.8
1503032616000,29.1,68.8
1503033216000,29.1,68.8
1503033816000,29.1,69.2
1503034416000,29.1,69.2
1503035016000,29.0,69.2
1503035616000,29.0,69.2
1503036216000,29.0,69.2
1503036816000,29.0,69.2
1503037416000,29.0,69.2
1503038016000,29.0,69.2
1503038616000,29.0,69.2
1503039216000,28.9,69.2
1503039816000,28.9,69.2
1503040416000,28.9,69.2
1503041016000,28.9,69.2
1503041616000,28.9,69.2
1503042216000,28.9,69.7
1503042816000,28.9,69.7
1503043416000,28.9,69.7
1503044016000,28.8,69.7
1503044616000,28.8,69.7
1503045216000,28.8,69.7
1503045816000,28.8,69.7
1503046416000,28.8,69.7
1503047016000,28.8,69.7
1503047616000,28.8,69.7
1503048216000,28.8,69.7
1503048816000,28.7,69.7
1503049416000,28.7,69.6
1503050016000,28.7,69.6
1503050616000,28.7,69.6
1503051216000,28.7,69.6
1503051816000,28.7,69.6
1503052416000,28.7,69.6
1503053016000,28.7,69.6
1503053616000,28.7,70.1
1503054216000,28.7,70.1
1503054816000,28.6,69.6
1503055416000,28.6,70.1
1503056016000,28.6,70.1
1503056616000,28.6,70.1
1503057216000,28.6,70.1
1503057816000,28.6,70.1
1503058416000,28.6,70.1
1503059016000,28.6,70.1
1503059616000,28.6,70.1
1503060216000,28.6,70.1
1503060816000,28.5,70.1
1503061416000,28.5,70.1
1503062016000,28.5,70.1
1503062616000,28.5,70.1
1503063216000,28.5,70.1
1503063816000,28.5,70.1
1503064416000,28.5,70.1
1503065016000,28.5,70.1
1503065616000,28.5,70.1
1503066216000,28.5,70.1
1503066816000,28.5,70.1
1503067416000,28.5,70.5
1503068016000,28.5,70.1
1503068616000,28.5,70.1
1503069216000,28.5,70.1
1503069816000,28.5,70.1
1503070416000,28.5,70.5
1503071016000,28.5,70.1
1503071616000,28.5,70.5
1503072216000,28.6,70.5
1503072816000,28.6,70.6
1503073416000,28.6,70.1
1503074016000,28.6,70.6
1503074616000,28.7,70.6
1503075216000,28.7,70.6
1503075816000,28.7,70.6
1503076416000,28.7,70.1
1503077016000,28.8,70.1
1503077616000,28.8,70.1
1503078216000,28.9,70.1
1503078816000,28.9,70.2
1503079416000,29.0,70.2
1503080016000,29.0,69.7
1503080616000,29.1,69.7
1503081216000,29.1,69.7
1503081816000,29.2,69.7
1503082416000,29.3,69.3
1503083016000,29.3,69.3
1503083616000,29.4,69.3
1503084216000,29.5,69.3
1503084816000,29.5,68.9
1503085416000,29.5,68.9
1503086016000,29.6,68.9
1503086616000,29.7,68.4
1503087216000,29.7,68.4
1503087816000,29.8,68.4
1503088416000,29.8,68.4
1503089016000,29.9,68.0
1503089616000,29.9,68.0
1503090216000,29.9,68.0
1503090816000,29.9,68.0
1503091416000,30.0,68.0
1503092016000,30.0,68.0
1503092616000,30.0,68.0
1503093216000,30.0,68.0
1503093816000,30.0,67.5
1503094416000,30.0,67.5
1503095016000,30.0,67.5
1503095616000,30.0,67.5
1503096216000,30.0,67.5
1503096816000,30.0,67.5
1503097416000,30.0,67.5
1503098016000,30.0,67.5
1503098616000,29.9,67.5
1503099216000,29.9,67.5
1503099816000,29.9,68.0
1503100416000,29.9,68.0
1503101016000,29.9,68.0
1503101616000,29.9,68.0
1503102216000,29.8,68.0
1503102816000,29.8,68.0
1503103416000,29.8,68.0
1503104016000,29.8,67.9
1503104616000,29.8,68.0
1503105216000,29.7,67.9
1503105816000,29.7,67.9
1503106416000,29.7,67.9
1503107016000,29.7,67.9
1503107616000,29.7,67.9
1503108216000,29.6,67.9
1503108816000,29.6,68.4
1503109416000,29.6,68.4
1503110016000,29.6,68.4
1503110616000,29.5,68.4
1503111216000,29.5,68.4
1503111816000,29.5,68.4
1503112416000,29.5,68.4
1503113016000,29.5,68.4
1503113616000,29.5,68.4
1503114216000,29.5,68.4
1503114816000,29.4,68.4
1503115416000,29.4,68.4
1503116016000,29.4,68.4
1503116616000,29.4,68.3
1503117216000,29.4,68.4
1503117816000,29.3,68.8
1503118416000,29.3,68.8
1503119016000,29.3,68.8
1503119616000,29.3,68.8
1503120216000,29.3,68.8
1503120816000,29.3,68.8
1503121416000,29.2,68.8
1503122016000,29.2,68.8
1503122616000,29.2,68.8
1503123216000,29.2,68.8
1503123816000,29.2,69.3
1503124416000,29.1,69.3
1503125016000,29.1,69.3
1503125616000,29.1,69.2
1503126216000,29.1,69.2
1503126816000,29.1,69.2
1503127416000,29.1,69.2
1503128016000,29.0,69.2
1503128616000,29.0,69.2
1503129216000,29.0,69.2
1503129816000,29.0,69.2
1503130416000,29.0,69.2
1503131016000,29.0,69.2
1503131616000,29.0,69.2
1503132216000,29.0,69.2
1503132816000,28.9,69.2
1503133416000,28.9,69.7
1503134016000,28.9,69.7
1503134616000,28.9,69.7
1503135216000,28.9,69.7
1503135816000,28.9,69.7
1503136416000,28.8,69.7
1503137016000,28.8,69.7
1503137616000,28.8,69.7
1503138216000,28.8,69.7
1503138816000,28.8,69.7
1503139416000,28.8,69.7
1503140016000,28.8,69.7
1503140616000,28.8,69.7
1503141216000,28.8,69.7
1503141816000,28.7,69.6
1503142416000,28.7,69.7
1503143016000,28.7,70.1
1503143616000,28.7,70.1
1503144216000,28.7,70.1
1503144816000,28.7,70.1
1503145416000,28.7,70.1
1503146016000,28.7,70.1
1503146616000,28.7,70.1
1503147216000,28.6,70.1
1503147816000,28.6,70.1
1503148416000,28.6,70.1
1503149016000,28.6,70.1
1503149616000,28.6,70.1
1503150216000,28.6,70.1
1503150816000,28.6,70.1
1503151416000,28.6,70.1
1503152016000,28.6,70.1
1503152616000,28.6,70.1
1503153216000,28.6,70.1
1503153816000,28.7,70.1
1503154416000,28.7,70.1
1503155016000,28.7,70.1
1503155616000,28.7,70.1
1503156216000,28.7,70.1
1503156816000,28.7,70.1
1503157416000,28.7,70.1
1503158016000,28.7,70.1
1503158616000,28.7,70.1
1503159216000,28.7,70.1
1503159816000,28.7,70.1
1503160416000,28.7,70.1
1503161016000,28.7,70.1
1503161616000,28.7,70.1
1503162216000,28.7,70.1
1503162816000,28.7,70.1
1503163416000,28.7,70.1
1503164016000,28.7,70.1
1503164616000,28.7,70.1
1503165216000,28.7,70.1
1503165816000,28.7,70.1
1503166416000,28.7,70.1
1503167016000,28.7,70.1
1503167616000,28.7,70.1
1503168216000,28.6,70.1
1503168816000,28.6,70.1
1503169416000,28.6,70.1
1503170016000,28.6,70.1
1503170616000,28.5,70.1
1503171216000,28.5,70.1
1503171816000,28.5,70.1
1503172416000,28.5,70.1
1503173016000,28.5,70.5
1503173616000,28.5,70.5
1503174216000,28.5,70.5
1503174816000,28.5,70.5
1503175416000,28.5,70.5
1503176016000,28.5,70.5
1503176616000,28.5,70.5
1503177216000,28.5,70.5
1503177816000,28.5,70.5
1503178416000,28.5,70.5
1503179016000,28.5,70.5
1503179616000,28.5,70.5
1503180216000,28.5,70.5
1503180816000,28.5,70.5
1503181416000,28.5,70.5
1503182016000,28.5,70.5
1503182616000,28.5,70.5
1503183216000,28.5,70.5
1503183816000,28.5,70.5
1503184416000,28.5,70.5
1503185016000,28.6,70.6
1503185616000,28.6,70.6
1503186216000,28.6,70.6
1503186816000,28.7,70.6
1503187416000,28.7,70.1
1503188016000,28.7,70.1
1503188616000,28.7,70.1
1503189216000,28.8,70.1
1503189816000,28.8,70.1
1503190416000,28.8,70.1
1503191016000,28.9,70.1
1503191616000,28.9,70.1
1503192216000,28.9,70.2
1503192816000,28.9,69.7
1503193416000,28.9,70.2
1503194016000,28.9,69.7
1503194616000,29.0,69.7
1503195216000,29.0,69.7
1503195816000,29.0,69.7
1503196416000,29.0,69.7
1503197016000,29.0,69.7
1503197616000,29.0,69.7
1503198216000,29.0,69.7
1503198816000,29.0,69.7
1503199416000,29.0,69.7
1503200016000,29.1,69.7
1503200616000,29.1,69.7
1503201216000,29.1,69.7
1503201816000,29.1,69.7
1503202416000,29.1,69.7
1503203016000,29.1,69.7
1503203616000,29.1,69.7
1503204216000,29.1,69.7
1503204816000,29.1,69.7
1503205416000,29.1,69.7
1503206016000,29.1,69.7
1503206616000,29.1,69.7
1503207216000,29.1,69.7
1503207816000,29.1,69.3
1503208416000,29.1,69.3
1503209016000,29.1,69.3
1503209616000,29.2,69.2
1503210216000,29.2,69.3
1503210816000,29.2,69.3
1503211416000,29.2,69.3
1503212016000,29.2,69.2
1503212616000,29.2,69.3
1503213216000,29.2,69.3
1503213816000,29.2,69.3
1503214416000,29.2,69.3
1503215016000,29.2,69.3
1503215616000,29.2,69.3
1503216216000,29.2,69.3
1503216816000,29.2,69.3
1503217416000,29.2,69.3
1503218016000,29.2,69.3
1503218616000,29.2,69.3
1503219216000,29.2,69.3
1503219816000,29.2,69.3
1503220416000,29.2,69.3
1503221016000,29.2,69.3
1503221616000,29.3,69.3
1503222216000,29.3,69.3
1503222816000,29.3,69.3
1503223416000,29.3,69.3
1503224016000,29.3,69.3
1503224616000,29.3,69.3
1503225216000,29.3,69.3
1503225816000,29.3,69.3
1503226416000,29.3,69.3
1503227016000,29.3,69.3
1503227616000,29.3,69.3
1503228216000,29.3,69.3
1503228816000,29.3,69.3
1503229416000,29.3,69.3
1503230016000,29.3,69.3
1503230616000,29.3,69.3
1503231216000,29.3,69.3
1503231816000,29.3,69.3
1503232416000,29.3,69.3
1503233016000,29.3,69.3
1503233616000,29.3,69.3
1503234216000,29.3,69.3
1503234816000,29.3,69.3
1503235416000,29.3,69.3
1503236016000,29.3,69.3
1503236616000,29.3,68.8
1503237216000,29.3,69.3
1503237816000,29.3,69.3
1503238416000,29.4,69.3
1503239016000,29.4,69.3
1503239616000,29.4,69.3
1503240216000,29.4,69.3
1503240816000,29.4,68.8
1503241416000,29.4,68.8
1503242016000,29.5,68.8
1503242616000,29.5,68.8
1503243216000,29.5,68.8
1503243816000,29.5,68.8
1503244416000,29.5,68.8
1503245016000,29.5,68.9
1503245616000,29.6,68.9
1503246216000,29.6,68.4
1503246816000,29.6,68.9
1503247416000,29.7,68.4
1503248016000,29.7,68.4
1503248616000,29.7,68.4
1503249216000,29.8,68.4
1503249816000,29.8,68.4
1503250416000,29.8,68.4
1503251016000,29.9,68.0
1503251616000,29.9,68.0
1503252216000,30.0,68.0
1503252816000,30.0,68.0
1503253416000,30.1,68.0
1503254016000,30.1,68.0
1503254616000,30.2,67.6
1503255216000,30.3,67.6
1503255816000,30.3,67.6
1503256416000,30.4,67.6
1503257016000,30.4,67.1
1503257616000,30.5,67.1
1503258216000,30.5,67.1
1503258816000,30.5,67.1
1503259416000,30.6,66.7
1503260016000,30.6,66.7
1503260616000,30.7,66.7
1503261216000,30.7,66.7
1503261816000,30.8,66.2
1503262416000,30.8,66.2
1503263016000,30.8,66.2
1503263616000,30.9,66.2
1503264216000,30.9,66.2
1503264816000,31.0,66.2
1503265416000,31.0,66.3
1503266016000,31.0,66.3
1503266616000,31.0,66.3
1503267216000,31.1,66.3
1503267816000,31.1,65.8
1503268416000,31.1,65.8
1503269016000,31.1,65.8
1503269616000,31.1,65.8
1503270216000,31.2,65.8
1503270816000,31.2,65.8
1503271416000,31.2,65.8
1503272016000,31.2,65.8
1503272616000,31.2,65.8
1503273216000,31.2,65.8
1503273816000,31.2,65.8
1503274416000,31.2,65.8
1503275016000,31.2,65.8
1503275616000,31.2,65.8
1503276216000,31.2,65.8
1503276816000,31.2,65.8
1503277416000,31.2,65.8
1503278016000,31.2,65.8
1503278616000,31.2,65.8
1503279216000,31.2,65.8
1503279816000,31.1,65.8
1503280416000,31.1,65.8
1503281016000,31.1,65.8
1503281616000,31.1,65.8
1503282216000,31.1,65.8
1503282816000,31.1,65.8
1503283416000,31.1,65.8
1503284016000,31.0,66.3
1503284616000,31.0,66.3
1503285216000,31.0,66.3
1503285816000,31.0,66.3
1503286416000,31.0,66.3
1503287016000,31.0,66.3
1503287616000,31.0,66.3
1503288216000,30.9,66.2
1503288816000,30.9,66.2
1503289416000,30.9,66.2
1503290016000,30.9,66.2
1503290616000,30.9,66.2
1503291216000,30.8,66.2
1503291816000,30.8,66.2
1503292416000,30.8,66.7
1503293016000,30.8,66.7
1503293616000,30.8,66.7
1503294216000,30.8,66.7
1503294816000,30.8,66.7
1503295416000,30.8,66.7
1503296016000,30.7,66.7
1503296616000,30.7,66.7
1503297216000,30.7,66.7
1503297816000,30.7,66.7
1503298416000,30.7,66.7
1503299016000,30.7,66.7
1503299616000,30.7,66.7
1503300216000,30.6,67.2
1503300816000,30.6,67.2
1503301416000,30.6,67.2
1503302016000,30.6,67.2
1503302616000,30.6,67.2
1503303216000,30.6,67.1
1503303816000,30.6,67.1
1503304416000,30.5,67.1
1503305016000,30.5,67.1
1503305616000,30.5,67.1
1503306216000,30.5,67.1
1503306816000,30.5,67.1
1503307416000,30.5,67.1
1503308016000,30.5,67.1
1503308616000,30.5,67.1
1503309216000,30.5,67.1
1503309816000,30.5,67.6
1503310416000,30.5,67.6
1503311016000,30.5,67.6
1503311616000,30.5,67.6
1503312216000,30.5,67.6
1503312816000,30.5,67.6
1503313416000,30.5,67.6
1503314016000,30.5,67.6
1503314616000,30.5,67.6
1503315216000,30.5,67.6
1503315816000,30.4,67.6
1503316416000,30.4,67.6
1503317016000,30.4,67.6
1503317616000,30.4,67.6
1503318216000,30.4,67.6
1503318816000,30.4,68.1
1503319416000,30.4,67.6
1503320016000,30.4,68.1
1503320616000,30.4,68.1
1503321216000,30.4,68.1
1503321816000,30.4,68.1
1503322416000,30.4,68.1
1503323016000,30.4,68.1
1503323616000,30.4,68.1
1503324216000,30.3,68.0
1503324816000,30.3,68.0
1503325416000,30.3,68.1
1503326016000,30.3,68.0
1503326616000,30.3,68.1
1503327216000,30.3,68.0
1503327816000,30.3,68.0
1503328416000,30.3,68.0
1503329016000,30.3,68.0
1503329616000,30.3,68.0
1503330216000,30.3,68.0
1503330816000,30.3,68.0
1503331416000,30.3,68.0
1503332016000,30.3,68.0
1503332616000,30.3,68.0
1503333216000,30.3,68.0
1503333816000,30.3,68.0
1503334416000,30.3,68.0
1503335016000,30.3,68.1
1503335616000,30.3,68.1
1503336216000,30.4,68.1
1503336816000,30.4,68.1
1503337416000,30.4,68.1
1503338016000,30.4,68.1
1503338616000,30.4,68.1
1503339216000,30.5,68.1
1503339816000,30.5,68.1
1503340416000,30.5,68.1
1503341016000,30.5,68.1
1503341616000,30.5,68.1
1503342216000,30.5,68.1
1503342816000,30.5,68.1
1503343416000,30.6,67.6
1503344016000,30.5,67.6
1503344616000,30.5,68.1
1503345216000,30.4,68.1
1503345816000,30.3,68.5
1503346416000,30.2,68.5
1503347016000,30.2,68.5
1503347616000,30.2,69.0
1503348216000,30.1,69.0
1503348816000,30.2,69.0
1503349416000,30.1,69.0
1503350016000,30.1,69.0
1503350616000,30.1,69.0
1503351216000,30.1,69.0
1503351816000,30.1,69.0
1503352416000,30.2,69.0
1503353016000,30.2,69.0
1503353616000,30.3,69.0
1503354216000,30.3,68.5
1503354816000,30.4,68.5
1503355416000,30.4,68.5
1503356016000,30.4,68.5
1503356616000,30.4,68.5
1503357216000,30.4,68.5
1503357816000,30.4,68.5
1503358416000,30.5,68.5
1503359016000,30.5,68.1
1503359616000,30.5,68.1
1503360216000,30.5,68.1
1503360816000,30.5,68.1
1503361416000,30.5,68.1
1503362016000,30.5,68.1
1503362616000,30.5,68.1
1503363216000,30.5,68.1
1503363816000,30.5,68.1
1503364416000,30.5,68.1
1503365016000,30.5,68.1
1503365616000,30.5,68.1
1503366216000,30.5,68.1
1503366816000,30.5,68.1
1503367416000,30.5,68.1
1503368016000,30.5,68.1
1503368616000,30.5,68.1
1503369216000,30.5,68.1
1503369816000,30.5,68.1
1503370416000,30.5,68.1
1503371016000,30.5,68.1
1503371616000,30.4,68.1
1503372216000,30.4,68.1
1503372816000,30.4,68.1
1503373416000,30.4,68.1
1503374016000,30.4,68.1
1503374616000,30.4,68.1
1503375216000,30.4,68.1
1503375816000,30.4,68.1
1503376416000,30.4,68.1
1503377016000,30.4,68.5
1503377616000,30.4,68.5
1503378216000,30.3,68.5
1503378816000,30.3,68.5
1503379416000,30.3,68.5
1503380016000,30.3,68.5
1503380616000,30.3,68.5
1503381216000,30.3,68.5
1503381816000,30.2,68.5
1503382416000,30.2,68.5
1503383016000,30.2,68.5
1503383616000,30.2,68.5
1503384216000,30.2,68.5
1503384816000,30.2,68.5
1503385416000,30.2,68.5
1503386016000,30.1,68.5
1503386616000,30.1,69.0
1503387216000,30.1,69.0
1503387816000,30.1,69.0
1503388416000,30.1,69.0
1503389016000,30.1,69.0
1503389616000,30.1,69.0
1503390216000,30.0,69.0
1503390816000,30.0,69.0
1503391416000,30.0,69.0
1503392016000,30.0,69.0
1503392616000,30.0,69.0
1503393216000,30.0,68.9
1503393816000,30.0,69.4
1503394416000,30.0,68.9
1503395016000,30.0,69.4
1503395616000,29.9,69.4
1503396216000,29.9,69.4
1503396816000,29.9,69.4
1503397416000,29.9,69.4
1503398016000,29.9,69.4
1503398616000,29.9,69.4
1503399216000,29.9,69.4
1503399816000,29.9,69.4
1503400416000,29.9,69.4
1503401016000,29.9,69.4
1503401616000,29.9,69.4
1503402216000,29.8,69.4
1503402816000,29.8,69.4
1503403416000,29.8,69.4
1503404016000,29.8,69.4
1503404616000,29.8,69.4
1503405216000,29.8,69.4
1503405816000,29.8,69.4
1503406416000,29.8,69.4
1503407016000,29.8,69.4
1503407616000,29.8,69.4
1503408216000,29.8,69.9
1503408816000,29.8,69.4
1503409416000,29.8,69.4
1503410016000,29.8,69.4
1503410616000,29.8,69.4
1503411216000,29.8,69.4
1503411816000,29.8,69.4
1503412416000,29.8,69.4
1503413016000,29.8,69.4
1503413616000,29.9,69.4
1503414216000,29.9,69.4
1503414816000,29.9,69.4
1503415416000,29.9,69.4
1503416016000,29.9,69.4
1503416616000,29.9,69.4
1503417216000,29.9,69.4
1503417816000,29.9,69.4
1503418416000,29.9,69.4
1503419016000,29.9,69.4
1503419616000,29.9,69.4
1503420216000,30.0,69.4
1503420816000,30.0,69.4
1503421416000,30.0,69.4
1503422016000,30.0,69.4
1503422616000,30.0,69.4
1503423216000,30.0,69.4
1503423816000,30.0,69.4
1503424416000,30.0,69.4
1503425016000,30.1,69.4
1503425616000,30.1,69.4
1503426216000,30.1,69.4
1503426816000,30.1,69.4
1503427416000,30.1,69.4
1503428016000,30.2,69.5
1503428616000,30.2,69.5
1503429216000,30.2,69.5
1503429816000,30.2,69.0
1503430416000,30.3,69.0
1503431016000,30.3,69.0
1503431616000,30.4,69.0
1503432216000,30.4,69.0
1503432816000,30.4,69.0
1503433416000,30.5,69.0
1503434016000,30.5,68.6
1503434616000,30.5,68.6
1503435216000,30.5,68.6
1503435816000,30.5,68.6
1503436416000,30.5,68.6
1503437016000,30.5,68.6
1503437616000,30.5,68.6
1503438216000,30.6,68.6
1503438816000,30.6,68.6
1503439416000,30.6,68.6
1503440016000,30.6,68.6
1503440616000,30.6,68.6
1503441216000,30.6,68.6
1503441816000,30.6,68.6
1503442416000,30.5,68.6
1503443016000,30.6,68.6
1503443616000,30.6,68.1
1503444216000,30.6,68.1
1503444816000,30.6,68.1
1503445416000,30.6,68.1
1503446016000,30.6,68.1
1503446616000,30.6,68.1
1503447216000,30.6,68.1
1503447816000,30.6,68.1
1503448416000,30.6,68.1
1503449016000,30.6,68.1
1503449616000,30.6,68.1
1503450216000,30.6,68.1
1503450816000,30.6,68.1
1503451416000,30.6,68.1
1503452016000,30.6,68.1
1503452616000,30.5,68.1
1503453216000,30.5,68.1
1503453816000,30.5,68.1
1503454416000,30.5,68.1
1503455016000,30.5,68.1
1503455616000,30.5,68.1
1503456216000,30.5,68.1
1503456816000,30.5,68.1
1503457416000,30.5,68.1
1503458016000,30.5,68.1
1503458616000,30.5,68.1
1503459216000,30.5,68.1
1503459816000,30.5,68.1
1503460416000,30.5,68.1
1503461016000,30.5,68.6
1503461616000,30.5,68.6
1503462216000,30.5,68.6
1503462816000,30.5,68.1
1503463416000,30.5,68.6
1503464016000,30.4,68.6
1503464616000,30.4,68.6
1503465216000,30.4,68.6
1503465816000,30.4,68.6
1503466416000,30.4,68.5
1503467016000,30.4,68.5
1503467616000,30.4,68.5
1503468216000,30.3,68.5
1503468816000,30.3,68.5
1503469416000,30.3,68.5
1503470016000,30.3,68.5
1503470616000,30.3,68.5
1503471216000,30.3,68.5
1503471816000,30.3,68.5
1503472416000,30.3,68.5
1503473016000,30.3,68.5
1503473616000,30.3,68.5
1503474216000,30.3,68.5
1503474816000,30.3,68.5
1503475416000,30.3,68.5
1503476016000,30.3,68.5
1503476616000,30.3,68.5
1503477216000,30.3,68.5
1503477816000,30.3,68.5
1503478416000,30.3,68.5
1503479016000,30.3,68.5
1503479616000,30.3,68.5
1503480216000,30.3,68.5
1503480816000,30.3,68.5
1503481416000,30.3,69.0
1503482016000,30.3,68.5
1503482616000,30.3,68.5
1503483216000,30.3,68.5
1503483816000,30.3,68.5
1503484416000,30.3,68.5
1503485016000,30.3,68.5
1503485616000,30.3,68.5
1503486216000,30.2,68.5
1503486816000,30.2,68.5
1503487416000,30.2,68.5
1503488016000,30.2,68.5
1503488616000,30.2,69.0
1503489216000,30.2,69.0
1503489816000,30.2,69.0
1503490416000,30.2,68.5
1503491016000,30.2,69.0
1503491616000,30.2,69.0
1503492216000,30.2,69.0
1503492816000,30.2,69.0
1503493416000,30.2,69.0
1503494016000,30.2,69.0
1503494616000,30.2,69.0
